84000231	Cumulative Carbon Emissionic
84000231	Cumulative Carbon Emissional
84000232	Cumulative Emission
84000232	Accumulated Emission
84000232	Cumulative Emissions
84000232	Cumulative Emissionic
84000232	Cumulative Emissional
84000233	Cumulative Total Anthropogenic CO2 Emission
84000233	Total Accumulated Human-caused CO2 Emission
84000233	Cumulative Total Anthropogenic CO2 Emissions
84000233	Cumulative Total Anthropogenic CO2 Emissionic
84000233	Cumulative Total Anthropogenic CO2 Emissional
84000234	Cyclone
84000234	Tropical Cyclone
84000234	Cyclones
84000235	Damaged Ecosystem
84000235	Impacted Ecosystem
84000235	Damaged Ecosystemic
84000236	Damping of Temperature Change
84000236	Dampening of Temperature Variation
84000236	Damping of Temperature Changes
84000237	Dead Animal
84000237	Deceased Animal
84000238	Dead Plant
84000238	Deceased Plant
84000239	Decay of Weather System
84000239	Weather System Breakdown
84000239	Decay of Weather Systemic
84000240	Deciding Measures
84000240	Decision-making Measures
84000241	Deciding Policies
84000241	Decision-making Policies
84000242	Decision Maker
84000242	Policy Decision Maker
84000243	Decision Making Role
84000243	Role in Decision Making
84000243	Decision Making Roles
84000244	Decline in AMOC
84000244	Decrease in AMOC (Atlantic Meridional Overturning Circulation)
84000245	Decrease in Aerosols
84000245	Reduction in Aerosols
84000246	Decrease in Atmospheric Quality
84000246	Decline in Atmospheric Quality
84000246	Decrease in Atmospheric Qualities
84000247	Decrease in Background Surface Ozone
84000247	Reduction in Background Surface Ozone
84000247	Decrease in Background Surface Ozones
84000248	Decrease in Cryospheric Quality
84000248	Decline in Cryospheric Quality
84000248	Decrease in Cryospheric Qualities
84000249	Decrease in Evapotranspiration
84000249	Reduction in Evapotranspiration
84000249	Decrease in Evapotranspirations
84000249	Decrease in Evapotranspirationic
84000249	Decrease in Evapotranspirational
84000250	Decrease in Global Ocean Surface pH
84000250	Decline in Global Ocean Surface pH
84000251	Decrease in Land Surface Net Radiation
84000251	Reduction in Land Surface Net Radiation
84000251	Decrease in Land Surface Net Radiations
84000251	Decrease in Land Surface Net Radiationic
84000251	Decrease in Land Surface Net Radiational
84000252	Decrease in Land Surface Quality
84000252	Decline in Land Surface Quality
84000252	Decrease in Land Surface Qualities
84000253	Decrease in Mean Precipitation
84000253	Reduction in Mean Precipitation
84000253	Decrease in Mean Precipitations
84000253	Decrease in Mean Precipitationic
84000253	Decrease in Mean Precipitational
84000254	Decrease in Ocean Quality
84000254	Decline in Ocean Quality
84000254	Decrease in Ocean Qualities
84000255	Decrease in Ocean Water Salinity
84000255	Reduction in Ocean Water Salinity
84000255	Decrease in Ocean Water Salinities
84000256	Decrease in Process Profile
84000256	Decline in Process Profile
84000256	Decrease in Process Profiles
84000257	Decrease in Rate
84000257	Reduction in Rate
84000257	Decrease in Rates
84000258	Decrease in Salinity
84000258	Decline in Salinity
84000258	Decrease in Salinities
84000259	Decrease in Soil Carbon Stocks
84000259	Reduction in Soil Carbon Stocks
84000260	Decrease in Species Population
84000260	Decline in Species Population
84000260	Decrease in Species Populations
84000260	Decrease in Species Populationic
84000260	Decrease in Species Populational
84000261	Decrease in Ocean Water pH Caused by Human Activity
84000261	Reduction in Ocean Water pH due to Human Activity
84000261	Decrease in Ocean Water pH Caused by Human Activities
84000262	Decrease in Surface Ocean pH
84000262	Reduction in Surface Ocean pH
84000263	Decrease in Temperature of Earth Surface
84000263	Reduction in Earth Surface Temperature
84000263	Decrease in Temperature of Earth Surfaces
84000264	Decrease in the Amount of Emitted Infrared Radiation from Earth Surface
84000264	Reduction in Emitted Infrared Radiation from Earth Surface
84000264	Decrease in the Amount of Emitted Infrared Radiation from Earth Surfaces
84000265	Decrease in Amount of Precipitation
84000265	Reduction in Precipitation Amount
84000265	Decrease in Amount of Precipitations
84000265	Decrease in Amount of Precipitationic
84000265	Decrease in Amount of Precipitational
84000266	Decrease in the Decadal Mean Extent of Arctic Sea Ice
84000266	Reduction in Decadal Mean Extent of Arctic Sea Ice
84000266	Decrease in the Decadal Mean Extent of Arctic Sea Ices
84000267	Decrease in the Extent of Annual Mean Arctic Sea Ice
84000267	Reduction in Extent of Annual Mean Arctic Sea Ice
84000267	Decrease in the Extent of Annual Mean Arctic Sea Ices
84000268	Decrease in the Extent of Arctic Sea Ice
84000268	Reduction in Extent of Arctic Sea Ice
84000268	Decrease in the Extent of Arctic Sea Ices
84000269	Decrease in the Extent of Arctic Summer Sea Ice
84000269	Reduction in Extent of Arctic Summer Sea Ice
84000269	Decrease in the Extent of Arctic Summer Sea Ices
84000270	Decrease in the Extent of Northern Hemisphere Snow Cover
84000270	Reduction in Extent of Northern Hemisphere Snow Cover
84000271	Decrease in the Extent of Northern Hemisphere Spring Snow Cover
84000271	Reduction in Extent of Northern Hemisphere Spring Snow Cover
84000272	Decrease in the Global Glacier Volume
84000272	Reduction in Global Glacier Volume
84000272	Decrease in the Global Glacier Volumes
84000273	Decrease in the Northern Hemisphere Sea Ice Extent
84000273	Reduction in Northern Hemisphere Sea Ice Extent
84000274	Decrease in the Northern Hemisphere September Sea Ice Extent
84000274	Reduction in Northern Hemisphere September Sea Ice Extent
84000275	Decrease in the Number of Cold Days
84000275	Reduction in Number of Cold Days
84000276	Decrease in the Number of Cold Days Over Most Land Areas
84000276	Reduction in Number of Cold Days Over Most Land Areas
84000277	Decrease in the Number of Cold Nights
84000277	Reduction in Number of Cold Nights
84000278	Decrease in the Number of Cold Nights Over Most Land Areas
84000278	Reduction in Number of Cold Nights Over Most Land Areas
84000279	Decrease of Temperature
84000279	Decrease in Temperature
84000279	Decrease of Temperatures
84000280	Decrease of Vegetation
84000280	Reduction in Vegetation
84000280	Decrease of Vegetations
84000280	Decrease of Vegetationic
84000280	Decrease of Vegetational
84000281	Decreased Amount of Emitted Infrared Radiation from Earth Surface
84000281	Reduced Amount of Emitted Infrared Radiation from Earth Surface
84000281	Decreased Amount of Emitted Infrared Radiation from Earth Surfaces
84000282	Decreased Amount of Water Supplies
84000282	Reduced Amount of Water Supplies
84000283	Decreased Earth Surface Temperature
84000283	Reduced Earth Surface Temperature
84000283	Decreased Earth Surface Temperatures
84000284	Decreased Extent
84000284	Reduced Extent
84000285	Decreased Extent of Arctic Sea Ice
84000285	Reduced Extent of Arctic Sea Ice
84000285	Decreased Extent of Arctic Sea Ices
84000286	Decreased Extent of Northern Hemisphere Spring Snow Cover
84000286	Reduced Extent of Northern Hemisphere Spring Snow Cover
84000287	Decreased Extent of Snow Cover
84000287	Reduced Extent of Snow Cover
84000288	Decreased Near-surface Temperature
84000288	Reduced Near-surface Temperature
84000288	Decreased Near-surface Temperatures
84000289	Decreased Number
84000289	Reduced Number
84000290	Decreased Number of Cold Days Over Most Land Areas
84000290	Reduced Number of Cold Days Over Most Land Areas
84000291	Decreased Number of Cold Nights Over Most Land Areas
84000291	Reduced Number of Cold Nights Over Most Land Areas
84000292	Decreased Ocean Water Salinity
84000292	Reduced Ocean Water Salinity
84000292	Decreased Ocean Water Salinities
84000293	Decreased Salinity
84000293	Reduced Salinity
84000293	Decreased Salinities
84000294	Decreased Species Population
84000294	Reduced Species Population
84000294	Decreased Species Populations
84000294	Decreased Species Populationic
84000294	Decreased Species Populational
84000296	Decreased pH of Sea Water
84000296	Reduced pH of Sea Water
84000297	Deep Ocean Warming
84000297	Warming of Deep Ocean
84000297	Deep Ocean Warmings
84000298	Deficit in Water Storage
84000298	Water Storage Deficiency
84000298	Deficit in Water Storages
84000299	Degradation of Air Quality
84000299	Deterioration of Air Quality
84000299	Degradation of Air Qualities
84000300	Density Change
84000300	Change in Density
84000300	Density Changes
84000301	Density of Cloud Droplet
84000301	Cloud Droplet Density
84000302	Disaster
84000302	Catastrophe
84000303	Disaster Risk
84000303	Risk of Catastrophe
84000304	Disaster Risk Management
84000304	Management of Catastrophe Risk
84000305	Discharge into Stream
84000305	Stream Discharge
84000305	Discharge into Streamic
84000306	Discontinuous Sea Ice
84000306	Non-continuous Sea Ice
84000306	Discontinuous Sea Ices
84000307	Dissolution
84000307	Process of Dissolving
84000307	Dissolutions
84000307	Dissolutionic
84000307	Dissolutional
84000308	Dissolved Ocean CO2
84000308	Ocean CO2 in Dissolved Form
84000309	Dissolving Carbon Dioxide
84000309	Dissolving CO2
84000309	Dissolving Carbon Dioxides
84000310	Disturbance
84000310	Environmental Disturbance
84000310	Disturbances
84000311	Drifter
84000311	Drifting Object
84000312	Driver Role
84000312	Role as a Driver
84000312	Driver Roles
84000313	Driver of Climate Change Role
84000313	Role as a Climate Change Driver
84000313	Driver of Climate Change Roles
84000314	Driver of Deep Ocean Water Circulation Role
84000314	Role as a Driver of Deep Ocean Water Circulation
84000314	Driver of Deep Ocean Water Circulation Roles
84000315	Driving Deep Ocean Water Circulation
84000315	Driving Circulation in Deep Ocean Water
84000315	Driving Deep Ocean Water Circulations
84000315	Driving Deep Ocean Water Circulationic
84000315	Driving Deep Ocean Water Circulational
84000316	Earth Surface Temperature
84000316	Temperature of Earth's Surface
84000316	Earth Surface Temperatures
84000317	El Nino-Southern Oscillation
84000317	ENSO
84000317	El Nino-Southern Oscillations
84000317	El Nino-Southern Oscillationic
84000317	El Nino-Southern Oscillational
84000318	Emergency Response
84000318	Response to Emergencies
84000318	Emergency Responses
84000319	Emission
84000319	Release of Substances
84000319	Emissions
84000319	Emissionic
84000319	Emissional
84000320	Emission Removal
84000320	Removal of Emissions
84000321	Emission of Aerosols
84000321	Release of Aerosols
84000322	Emission of Black Carbon
84000322	Release of Black Carbon
84000322	Emission of Black Carbons
84000322	Emission of Black Carbonic
84000322	Emission of Black Carbonal
84000323	Emission of CH4
84000323	Release of Methane
84000324	Emission of CO
84000324	Release of Carbon Monoxide
84000325	Emission of CO2
84000325	Release of Carbon Dioxide
84000326	Emission of Greenhouse Gas
84000326	Release of Greenhouse Gas
84000327	Emission of Halocarbons
84000327	Release of Halocarbons
84000328	Emission of Infrared Radiation
84000328	Release of Infrared Radiation
84000328	Emission of Infrared Radiations
84000328	Emission of Infrared Radiationic
84000328	Emission of Infrared Radiational
84000329	Emission of Infrared Radiation by Carbon Dioxide in the Stratosphere
84000329	Release of Infrared Radiation by CO2 in the Stratosphere
84000329	Emission of Infrared Radiation by Carbon Dioxide in the Stratospheres
84000330	Emission of Infrared Radiation by Greenhouse Gas Back to Surface
84000330	Release of Infrared Radiation by Greenhouse Gas Back to Surface
84000330	Emission of Infrared Radiation by Greenhouse Gas Back to Surfaces
84000331	Emission of Infrared Radiation in All Directions
84000331	Release of Infrared Radiation in All Directions
84000332	Emission of Methane
84000332	Emission of Methanes
84000333	Emission of Mineral Dust
84000333	Release of Mineral Dust
84000334	Emission of N2O
84000334	Release of Nitrous Oxide
84000335	Emission of NH3
84000335	Release of Ammonia
84000336	Emission of NOx
84000336	Release of Nitrogen Oxides
84000336	Emission of NOxes
84000337	Emission of Nitrous Oxide
84000337	Emission of Nitrous Oxides
84000338	Emission of Organic Carbon
84000338	Release of Organic Carbon
84000338	Emission of Organic Carbons
84000338	Emission of Organic Carbonic
84000338	Emission of Organic Carbonal
84000339	Emission of Radiation
84000339	Release of Radiant Energy
84000339	Emission of Radiations
84000339	Emission of Radiationic
84000339	Emission of Radiational
84000340	Emission of SO2
84000340	Release of Sulfur Dioxide
84000341	Emission of Short-lived Gases and Aerosols
84000341	Release of Short-lived Gases and Aerosols
84000342	Emission of Stratospheric Ozone-depleting Halocarbons
84000342	Release of Ozone-depleting Halocarbons in the Stratosphere
84000343	Emission of Substances into the Environment by Humans
84000343	Release of Substances into the Environment by Humans
84000344	Emission of Substances into the Environment by Nature
84000344	Release of Substances into the Environment by Natural Processes
84000344	Emission of Substances into the Environment by Natures
84000345	Emission of Volatile Organic Compounds
84000345	Release of VOCs
84000346	Emission of Well-mixed Greenhouse Gases
84000346	Release of Well-mixed Greenhouse Gases
84000347	Emission of NMVOC
84000347	Release of Non-Methane Volatile Organic Compounds
84000348	Emissivity of Greenhouse Gas
84000348	Emissivity of GHGs
84000349	Emitted Anthropogenic Carbon Dioxide
84000349	Anthropogenic Emission of CO2
84000349	Emitted Anthropogenic Carbon Dioxides
84000350	Energy-related Activity
84000350	Energy-related Action
84000350	Energy-related Activities
84000351	Energy-related Carbon Source Facility
84000351	Energy-related Facility Emitting Carbon
84000351	Energy-related Carbon Source Facilities
